gameDate,player1Odds,player2Odds,playersNames,score,tournamentName
14 Jun 2019,3.45,1.29,Hansen N. - Harrington R.,4:6,European Tour 8 Results & Historical Odds
14 Jun 2019,1.14,5.30,Durrant G. - Burness K.,5:6,European Tour 8 Results & Historical Odds
14 Jun 2019,2.66,1.45,Viljanen K. - Schindler M.,0:6,European Tour 8 Results & Historical Odds
14 Jun 2019,4.09,1.22,Kciuk K. - Ratajski K.,3:6,European Tour 8 Results & Historical Odds
14 Jun 2019,2.78,1.42,Justicia J. - Joyce R.,2:6,European Tour 8 Results & Historical Odds
14 Jun 2019,1.65,1.65,de Sousa J. O. - Taylor S.,6:3,European Tour 8 Results & Historical Odds
14 Jun 2019,2.69,2.69,Laursen P. - Robinson R.,6:4,European Tour 8 Results & Historical Odds
14 Jun 2019,2.82,1.41,de Decker M. - Anderson K.,2:6,European Tour 8 Results & Historical Odds
14 Jun 2019,5.13,1.15,Todd M. - Aspinall N.,3:6,European Tour 8 Results & Historical Odds
14 Jun 2019,2.70,1.44,Woodhouse L. - O'Connor W.,3:6,European Tour 8 Results & Historical Odds
24 Mar 2019,1.46,1.46,van Gerwen M. - Cross R.,8:6,European Tour 1 Results & Historical Odds
24 Mar 2019,1.69,1.69,Cross R. - Wright P.,7:5,European Tour 1 Results & Historical Odds
24 Mar 2019,1.20,1.20,van Gerwen M. - Suljovic M.,7:5,European Tour 1 Results & Historical Odds
24 Mar 2019,2.15,1.69,Gurney D. - Wright P.,3:6,European Tour 1 Results & Historical Odds
24 Mar 2019,4.83,1.17,Pipe J. - Cross R.,2:6,European Tour 1 Results & Historical Odds
24 Mar 2019,1.85,1.85,Suljovic M. - Wade J.,6:2,European Tour 1 Results & Historical Odds
24 Mar 2019,1.22,1.22,van Gerwen M. - Price G.,6:5,European Tour 1 Results & Historical Odds
24 Mar 2019,1.35,1.35,Wright P. - Smith R.,6:3,European Tour 1 Results & Historical Odds
24 Mar 2019,2.14,1.70,van den Bergh D. - Gurney D.,0:6,European Tour 1 Results & Historical Odds
24 Mar 2019,1.34,1.34,Cross R. - Clayton J.,6:4,European Tour 1 Results & Historical Odds
24 Mar 2019,2.17,2.17,Pipe J. - Webster D.,6:1,European Tour 1 Results & Historical Odds
24 Mar 2019,1.93,1.93,Wade J. - Chisnall D.,6:1,European Tour 1 Results & Historical Odds
24 Mar 2019,1.55,1.55,Suljovic M. - Cullen J.,6:3,European Tour 1 Results & Historical Odds
24 Mar 2019,2.25,1.63,Ratajski K. - Price G.,4:6,European Tour 1 Results & Historical Odds
24 Mar 2019,1.15,1.15,van Gerwen M. - Wattimena J.,6:0,European Tour 1 Results & Historical Odds
23 Mar 2019,1.38,1.38,Wright P. - Huybrechts K.,6:2,European Tour 1 Results & Historical Odds
23 Mar 2019,1.83,1.97,Whitlock S. - Smith R.,5:6,European Tour 1 Results & Historical Odds
23 Mar 2019,1.18,1.18,Suljovic M. - Dennant M.,6:4,European Tour 1 Results & Historical Odds
23 Mar 2019,1.26,1.26,Cross R. - Beaton S.,6:3,European Tour 1 Results & Historical Odds
23 Mar 2019,1.10,1.10,van Gerwen M. - King M.,6:1,European Tour 1 Results & Historical Odds
23 Mar 2019,1.79,1.79,Cullen J. - Van der Voort V.,6:1,European Tour 1 Results & Historical Odds
23 Mar 2019,2.44,2.44,Wattimena J. - Durrant G.,6:5,European Tour 1 Results & Historical Odds
23 Mar 2019,1.73,2.09,Lewis A. - van den Bergh D.,3:6,European Tour 1 Results & Historical Odds
23 Mar 2019,1.68,1.68,Gurney D. - de Zwaan J.,6:2,European Tour 1 Results & Historical Odds
23 Mar 2019,1.48,2.62,Smith M. - Ratajski K.,5:6,European Tour 1 Results & Historical Odds
23 Mar 2019,1.47,1.47,Clayton J. - Hunt A.,6:3,European Tour 1 Results & Historical Odds
23 Mar 2019,1.31,1.31,Chisnall D. - Evetts T.,6:2,European Tour 1 Results & Historical Odds
23 Mar 2019,1.22,1.22,Price G. - Taylor S.,6:3,European Tour 1 Results & Historical Odds
23 Mar 2019,1.34,3.20,White I. - Pipe J.,5:6,European Tour 1 Results & Historical Odds
23 Mar 2019,1.09,1.09,Wade J. - Plaisier W.,6:3,European Tour 1 Results & Historical Odds
23 Mar 2019,1.24,1.24,Webster D. - Jirkal P.,6:3,European Tour 1 Results & Historical Odds
22 Mar 2019,2.83,1.43,Jones W. - Van der Voort V.,2:6,European Tour 1 Results & Historical Odds
22 Mar 2019,2.01,2.01,Beaton S. - van Barneveld R.,6:4,European Tour 1 Results & Historical Odds
22 Mar 2019,2.77,1.44,Edhouse R. - van den Bergh D.,1:6,European Tour 1 Results & Historical Odds
22 Mar 2019,9.74,1.05,Rosenauer M. - Durrant G.,4:6,European Tour 1 Results & Historical Odds
22 Mar 2019,3.96,1.25,Wilson J. - King M.,1:6,European Tour 1 Results & Historical Odds
22 Mar 2019,1.20,1.20,Huybrechts K. - Kurz N.,6:5,European Tour 1 Results & Historical Odds
22 Mar 2019,1.69,1.69,de Zwaan J. - Payne J.,6:1,European Tour 1 Results & Historical Odds
22 Mar 2019,3.55,1.29,Edgar M. - Ratajski K.,5:6,European Tour 1 Results & Historical Odds
22 Mar 2019,1.82,1.82,Plaisier W. - Artut J.,6:4,European Tour 1 Results & Historical Odds
22 Mar 2019,1.39,1.39,Evetts T. - Atkins M.,6:3,European Tour 1 Results & Historical Odds
22 Mar 2019,1.28,1.28,Hunt A. - van Trijp D.,6:3,European Tour 1 Results & Historical Odds
22 Mar 2019,1.26,1.26,Smith R. - Williams R.,6:0,European Tour 1 Results & Historical Odds
22 Mar 2019,4.34,1.20,Herz F. - Taylor S.,3:6,European Tour 1 Results & Historical Odds
22 Mar 2019,2.06,2.06,Dennant M. - Razma M.,6:5,European Tour 1 Results & Historical Odds
22 Mar 2019,2.10,2.10,Jirkal P. - Borland W.,6:1,European Tour 1 Results & Historical Odds
22 Mar 2019,1.87,1.87,Pipe J. - Meikle R.,6:3,European Tour 1 Results & Historical Odds
28 Oct 2018,2.11,1.76,Whitlock S. - Wade J.,8:11,European Championship Results & Historical Odds
28 Oct 2018,2.63,1.50,Hopp M. - Wade J.,10:11,European Championship Results & Historical Odds
28 Oct 2018,1.88,1.88,Whitlock S. - Cullen J.,11:10,European Championship Results & Historical Odds
28 Oct 2018,1.70,1.70,Wade J. - Price G.,10:9,European Championship Results & Historical Odds
28 Oct 2018,1.70,2.13,Webster D. - Hopp M.,5:10,European Championship Results & Historical Odds
28 Oct 2018,2.65,2.65,Cullen J. - Cross R.,10:8,European Championship Results & Historical Odds
28 Oct 2018,2.19,1.67,West S. - Whitlock S.,7:10,European Championship Results & Historical Odds
27 Oct 2018,2.02,2.02,Hopp M. - Wilson J.,10:7,European Championship Results & Historical Odds
27 Oct 2018,1.51,1.51,Wade J. - Evans R.,10:5,European Championship Results & Historical Odds
27 Oct 2018,2.72,1.46,Reyes C. - Webster D.,9:10,European Championship Results & Historical Odds
27 Oct 2018,2.41,2.41,Price G. - Chisnall D.,10:5,European Championship Results & Historical Odds
26 Oct 2018,1.05,10.57,van Gerwen M. - West S.,7:10,European Championship Results & Historical Odds
26 Oct 2018,4.00,1.24,North R. - Cross R.,2:10,European Championship Results & Historical Odds
26 Oct 2018,3.43,3.43,Whitlock S. - Wright P.,10:6,European Championship Results & Historical Odds
26 Oct 2018,2.49,2.49,Cullen J. - Smith M.,10:4,European Championship Results & Historical Odds
26 Oct 2018,1.88,1.91,Lewis A. - Chisnall D.,5:6,European Championship Results & Historical Odds
26 Oct 2018,1.59,1.59,Wade J. - Schindler M.,6:3,European Championship Results & Historical Odds
26 Oct 2018,1.67,1.67,Hopp M. - O'Connor W.,6:1,European Championship Results & Historical Odds
26 Oct 2018,1.47,2.67,Gurney D. - Evans R.,4:6,European Championship Results & Historical Odds
26 Oct 2018,1.25,3.96,Suljovic M. - Reyes C.,3:6,European Championship Results & Historical Odds
26 Oct 2018,1.73,1.73,Price G. - Anderson K.,6:4,European Championship Results & Historical Odds
26 Oct 2018,1.78,1.78,Webster D. - Bunting S.,6:5,European Championship Results & Historical Odds
26 Oct 2018,2.06,1.76,Clayton J. - Wilson J.,2:6,European Championship Results & Historical Odds
25 Oct 2018,1.26,1.26,Wright P. - Wattimena J.,6:0,European Championship Results & Historical Odds
25 Oct 2018,1.40,1.40,Cross R. - Noppert D.,6:4,European Championship Results & Historical Odds
25 Oct 2018,1.05,1.05,van Gerwen M. - Nicholson P.,6:2,European Championship Results & Historical Odds
25 Oct 2018,1.56,1.56,Cullen J. - Klaasen J.,6:2,European Championship Results & Historical Odds
25 Oct 2018,1.31,1.31,Smith M. - Lennon S.,6:3,European Championship Results & Historical Odds
25 Oct 2018,1.69,1.69,Whitlock S. - Beaton S.,6:3,European Championship Results & Historical Odds
25 Oct 2018,1.41,2.90,White I. - North R.,1:6,European Championship Results & Historical Odds
25 Oct 2018,1.71,1.71,West S. - King M.,6:5,European Championship Results & Historical Odds
02 Sep 2018,1.06,1.06,van Gerwen M. - Wilson J.,8:6,European Tour 10 Results & Historical Odds
02 Sep 2018,1.13,1.13,van Gerwen M. - Cullen J.,7:0,European Tour 10 Results & Historical Odds
02 Sep 2018,3.67,3.67,Wilson J. - Suljovic M.,7:4,European Tour 10 Results & Historical Odds
02 Sep 2018,1.12,1.12,van Gerwen M. - Chisnall D.,6:1,European Tour 10 Results & Historical Odds
02 Sep 2018,1.93,1.93,Cullen J. - Lewis A.,6:1,European Tour 10 Results & Historical Odds
02 Sep 2018,1.82,1.99,Meulenkamp R. - Wilson J.,2:6,European Tour 10 Results & Historical Odds
02 Sep 2018,2.38,2.38,Suljovic M. - Cross R.,6:2,European Tour 10 Results & Historical Odds
02 Sep 2018,1.07,1.07,van Gerwen M. - Schindler M.,6:0,European Tour 10 Results & Historical Odds
02 Sep 2018,3.65,1.27,Jenkins T. - Chisnall D.,4:6,European Tour 10 Results & Historical Odds
02 Sep 2018,1.41,1.41,Cullen J. - Dekker J.,6:5,European Tour 10 Results & Historical Odds
02 Sep 2018,1.89,1.88,Gurney D. - Lewis A.,5:6,European Tour 10 Results & Historical Odds
02 Sep 2018,1.33,3.23,Smith M. - Meulenkamp R.,4:6,European Tour 10 Results & Historical Odds
02 Sep 2018,1.80,1.80,Wilson J. - Thornton R.,6:3,European Tour 10 Results & Historical Odds
02 Sep 2018,1.39,1.39,Suljovic M. - Webster D.,6:2,European Tour 10 Results & Historical Odds
02 Sep 2018,1.10,1.10,Cross R. - Rasztovits M.,6:4,European Tour 10 Results & Historical Odds
01 Sep 2018,1.29,3.54,White I. - Jenkins T.,5:6,European Tour 10 Results & Historical Odds
01 Sep 2018,1.05,1.05,van Gerwen M. - Reyes C.,6:0,European Tour 10 Results & Historical Odds
01 Sep 2018,2.65,1.46,King M. - Lewis A.,5:6,European Tour 10 Results & Historical Odds
01 Sep 2018,1.18,1.18,Suljovic M. - Gilding A.,6:2,European Tour 10 Results & Historical Odds
01 Sep 2018,1.30,1.30,Cross R. - Anderson K.,6:5,European Tour 10 Results & Historical Odds
01 Sep 2018,1.34,3.18,Wade J. - Thornton R.,3:6,European Tour 10 Results & Historical Odds
01 Sep 2018,1.54,2.43,Clayton J. - Wilson J.,5:6,European Tour 10 Results & Historical Odds
14 Oct 2018,1.14,1.14,van Gerwen M. - Wade J.,8:3,European Tour 13 Results & Historical Odds
01 Sep 2018,1.55,1.55,Webster D. - Evans R.,6:2,European Tour 10 Results & Historical Odds
01 Sep 2018,1.24,3.93,Whitlock S. - Rasztovits M.,3:6,European Tour 10 Results & Historical Odds
14 Oct 2018,3.22,1.35,North R. - Wade J.,4:7,European Tour 13 Results & Historical Odds
14 Oct 2018,1.20,1.20,van Gerwen M. - Smith M.,7:2,European Tour 13 Results & Historical Odds
01 Sep 2018,1.88,1.89,Beaton S. - Schindler M.,2:6,European Tour 10 Results & Historical Odds
01 Sep 2018,1.38,1.38,Smith M. - Ratajski K.,6:1,European Tour 10 Results & Historical Odds
14 Oct 2018,2.54,2.54,Wade J. - Cross R.,6:3,European Tour 13 Results & Historical Odds
14 Oct 2018,1.70,2.17,Klaasen J. - North R.,3:6,European Tour 13 Results & Historical Odds
01 Sep 2018,1.25,1.25,Gurney D. - Johnson D.,6:3,European Tour 10 Results & Historical Odds
01 Sep 2018,1.47,1.47,Cullen J. - Payne J.,6:4,European Tour 10 Results & Historical Odds
14 Oct 2018,1.72,1.72,Smith M. - Chisnall D.,6:2,European Tour 13 Results & Historical Odds
14 Oct 2018,1.18,1.18,van Gerwen M. - Gurney D.,6:2,European Tour 13 Results & Historical Odds
01 Sep 2018,1.67,2.16,Bunting S. - Meulenkamp R.,5:6,European Tour 10 Results & Historical Odds
01 Sep 2018,1.59,2.30,Price G. - Dekker J.,4:6,European Tour 10 Results & Historical Odds
14 Oct 2018,1.30,1.30,Cross R. - Hopp M.,6:5,European Tour 13 Results & Historical Odds
14 Oct 2018,1.76,1.76,Wade J. - Webster D.,6:3,European Tour 13 Results & Historical Odds
01 Sep 2018,1.37,1.37,Chisnall D. - Webster M.,6:0,European Tour 10 Results & Historical Odds
31 Aug 2018,1.28,1.28,Reyes C. - Blum N.,6:3,European Tour 10 Results & Historical Odds
14 Oct 2018,1.54,2.42,Clayton J. - North R.,1:6,European Tour 13 Results & Historical Odds
14 Oct 2018,1.96,1.96,Klaasen J. - Schindler M.,6:5,European Tour 13 Results & Historical Odds
31 Aug 2018,2.24,2.24,Evans R. - Noppert D.,6:3,European Tour 10 Results & Historical Odds
31 Aug 2018,1.71,1.71,Thornton R. - Marijanovic R.,6:5,European Tour 10 Results & Historical Odds
13 Jan 2019,3.67,1.28,Waites S. - Durrant G.,3:7,BDO World Championship Results & Historical Odds
14 Oct 2018,2.69,1.46,Henderson J. - Chisnall D.,0:6,European Tour 13 Results & Historical Odds
14 Oct 2018,1.37,1.37,Smith M. - Beaton S.,6:0,European Tour 13 Results & Historical Odds
31 Aug 2018,1.76,1.76,Jenkins T. - Smith R.,6:3,European Tour 10 Results & Historical Odds
12 Jan 2019,3.70,1.28,Williams J. - Durrant G.,3:6,BDO World Championship Results & Historical Odds
09 Sep 2018,3.19,1.36,Evans R. - White I.,5:8,European Tour 11 Results & Historical Odds
14 Oct 2018,3.88,1.25,Edgar M. - Gurney D.,3:6,European Tour 13 Results & Historical Odds
14 Oct 2018,1.09,1.09,van Gerwen M. - Bunting S.,6:4,European Tour 13 Results & Historical Odds
31 Aug 2018,1.22,1.22,Lewis A. - Alcinas T.,6:5,European Tour 10 Results & Historical Odds
31 Aug 2018,1.60,2.28,Wattimena J. - Wilson J.,5:6,European Tour 10 Results & Historical Odds
12 Jan 2019,1.66,1.66,Waites S. - Unterbuchner M.,6:1,BDO World Championship Results & Historical Odds
09 Sep 2018,1.37,3.15,Wright P. - White I.,4:7,European Tour 11 Results & Historical Odds
13 Oct 2018,1.43,1.43,Cross R. - de Zwaan J.,6:4,European Tour 13 Results & Historical Odds
31 Aug 2018,2.27,2.27,Rasztovits M. - Pallett D.,6:4,European Tour 10 Results & Historical Odds
11 Jan 2019,1.83,1.83,Williams J. - Mitchell S.,5:3,BDO World Championship Results & Historical Odds
09 Sep 2018,1.55,1.55,Evans R. - Edhouse R.,7:5,European Tour 11 Results & Historical Odds
13 Oct 2018,1.95,1.95,Hopp M. - Ratajski K.,6:5,European Tour 13 Results & Historical Odds
31 Aug 2018,1.68,1.68,Schindler M. - Pipe J.,6:4,European Tour 10 Results & Historical Odds
31 Aug 2018,2.08,2.08,Ratajski K. - Van der Voort V.,6:4,European Tour 10 Results & Historical Odds
11 Jan 2019,5.75,1.14,McKinstry K. - Durrant G.,2:5,BDO World Championship Results & Historical Odds
11 Jan 2019,2.55,1.52,Whitehead C. - Waites S.,3:5,BDO World Championship Results & Historical Odds
09 Sep 2018,1.95,1.86,Lewis A. - White I.,1:6,European Tour 11 Results & Historical Odds
09 Sep 2018,1.31,1.31,Wright P. - Whitlock S.,6:4,European Tour 11 Results & Historical Odds
13 Oct 2018,1.40,1.40,Wade J. - Alcinas T.,6:4,European Tour 13 Results & Historical Odds
13 Oct 2018,1.20,4.53,Wright P. - Klaasen J.,3:6,European Tour 13 Results & Historical Odds
31 Aug 2018,2.68,2.68,Gilding A. - Hopp M.,6:2,European Tour 10 Results & Historical Odds
31 Aug 2018,1.87,1.90,North R. - Meulenkamp R.,2:6,European Tour 10 Results & Historical Odds
11 Jan 2019,1.51,1.51,Unterbuchner M. - Mandigers W.,5:4,BDO World Championship Results & Historical Odds
10 Jan 2019,1.10,1.10,Durrant G. - Baker S.,4:3,BDO World Championship Results & Historical Odds
09 Sep 2018,3.23,3.23,Edhouse R. - Anderson K.,6:4,European Tour 11 Results & Historical Odds
09 Sep 2018,2.87,2.87,Evans R. - Cullen J.,6:5,European Tour 11 Results & Historical Odds
13 Oct 2018,1.10,1.10,van Gerwen M. - Van der Voort V.,6:2,European Tour 13 Results & Historical Odds
13 Oct 2018,1.67,1.67,Webster D. - Evans R.,6:3,European Tour 13 Results & Historical Odds
31 Aug 2018,1.69,2.13,Labanauskas D. - Dekker J.,3:6,European Tour 10 Results & Historical Odds
31 Aug 2018,1.31,1.31,Johnson D. - Hansch C.,6:0,European Tour 10 Results & Historical Odds
10 Jan 2019,2.80,1.44,Cameron D. - McKinstry K.,3:4,BDO World Championship Results & Historical Odds
10 Jan 2019,1.19,1.19,Mitchell S. - Kciuk K.,4:0,BDO World Championship Results & Historical Odds
09 Sep 2018,1.50,1.50,White I. - King M.,6:2,European Tour 11 Results & Historical Odds
09 Sep 2018,1.40,1.40,Lewis A. - Payne J.,6:5,European Tour 11 Results & Historical Odds
13 Oct 2018,1.67,2.20,Price G. - Beaton S.,5:6,European Tour 13 Results & Historical Odds
13 Oct 2018,1.84,1.95,King M. - Schindler M.,0:6,European Tour 13 Results & Historical Odds
31 Aug 2018,4.26,1.21,Bryant L. - Anderson K.,4:6,European Tour 10 Results & Historical Odds
31 Aug 2018,2.19,1.66,Evetts T. - Webster M.,5:6,European Tour 10 Results & Historical Odds
09 Jan 2019,2.25,1.65,Veenstra R. - Waites S.,1:4,BDO World Championship Results & Historical Odds
09 Sep 2018,1.33,1.33,Whitlock S. - Johnson D.,6:4,European Tour 11 Results & Historical Odds
09 Sep 2018,1.36,1.36,Wright P. - Chisnall D.,6:1,European Tour 11 Results & Historical Odds
13 Oct 2018,1.70,1.70,Clayton J. - Clemens G.,6:2,European Tour 13 Results & Historical Odds
13 Oct 2018,1.38,3.01,White I. - Henderson J.,4:6,European Tour 13 Results & Historical Odds
31 Aug 2018,2.07,1.73,Boulton A. - Payne J.,3:6,European Tour 10 Results & Historical Odds
09 Jan 2019,1.25,1.25,Williams J. - Reynolds D.,4:0,BDO World Championship Results & Historical Odds
09 Jan 2019,1.35,3.25,McGeeney M. - Whitehead C.,0:4,BDO World Championship Results & Historical Odds
09 Sep 2018,1.44,1.44,Anderson K. - de Graaf J.,6:1,European Tour 11 Results & Historical Odds
09 Sep 2018,2.15,2.15,Edhouse R. - Smith R.,6:2,European Tour 11 Results & Historical Odds
13 Oct 2018,1.43,2.80,Whitlock S. - North R.,4:6,European Tour 13 Results & Historical Odds
13 Oct 2018,1.42,1.42,Gurney D. - Humphries L.,6:3,European Tour 13 Results & Historical Odds
09 Jan 2019,1.74,1.74,Unterbuchner M. - Warren W.,4:0,BDO World Championship Results & Historical Odds
09 Jan 2019,1.48,2.69,Harms W. - Mandigers W.,2:4,BDO World Championship Results & Historical Odds
09 Sep 2018,1.98,1.98,Cullen J. - Gurney D.,6:4,European Tour 11 Results & Historical Odds
09 Sep 2018,1.83,1.95,O'Connor W. - Evans R.,2:6,European Tour 11 Results & Historical Odds
13 Oct 2018,1.48,1.48,Bunting S. - Mansell M.,6:2,European Tour 13 Results & Historical Odds
13 Oct 2018,1.41,1.41,Chisnall D. - Joyce R.,6:5,European Tour 13 Results & Historical Odds
08 Jan 2019,1.56,2.44,Robson G. - Cameron D.,1:3,BDO World Championship Results & Historical Odds
08 Sep 2018,1.49,1.49,Whitlock S. - Reyes C.,6:1,European Tour 11 Results & Historical Odds
13 Oct 2018,1.13,1.13,Smith M. - Kantele M.,6:1,European Tour 13 Results & Historical Odds
13 Oct 2018,1.35,3.19,Cullen J. - Edgar M.,5:6,European Tour 13 Results & Historical Odds
08 Jan 2019,2.67,1.48,Landman C. - McKinstry K.,2:3,BDO World Championship Results & Historical Odds
08 Sep 2018,2.18,1.66,Clayton J. - Anderson K.,3:6,European Tour 11 Results & Historical Odds
12 Oct 2018,1.51,2.53,Noppert D. - Alcinas T.,5:6,European Tour 13 Results & Historical Odds
08 Jan 2019,1.08,1.08,Durrant G. - McGrath M.,3:0,BDO World Championship Results & Historical Odds
08 Sep 2018,1.04,10.83,van Gerwen M. - O'Connor W.,1:6,European Tour 11 Results & Historical Odds
12 Oct 2018,1.11,1.11,de Zwaan J. - Siepmann S.,6:3,European Tour 13 Results & Historical Odds
08 Jan 2019,1.91,1.90,Montgomery R. - Baker S.,0:3,BDO World Championship Results & Historical Odds
08 Sep 2018,1.16,1.16,Wright P. - Painter K.,6:2,European Tour 11 Results & Historical Odds
12 Oct 2018,1.88,1.91,Huybrechts K. - Beaton S.,5:6,European Tour 13 Results & Historical Odds
05 May 2019,1.18,1.18,van Gerwen M. - White I.,8:7,European Tour 5 Results & Historical Odds
08 Jan 2019,1.25,1.25,Mitchell S. - Ferenc O.,3:0,BDO World Championship Results & Historical Odds
08 Jan 2019,1.31,3.45,Parletti D. - Kciuk K.,1:3,BDO World Championship Results & Historical Odds
